preprocess_schema_version,input_run_identity_sha256,trial_id,work_id,transform_work_id,transformation_model_id,transformation_record_sha256,runtime_scope,record_type,evidence_status,study_phase,model_id,payload_name,payload_class,protocol_variant,hardware_id,hardware_hash,session_index,model_load_seconds,representation_seconds,filter_setup_seconds,generation_seconds,encoding_seconds,recovery_seconds,decoding_seconds,execution_seconds,generation_tokens_per_second,encoding_tokens_per_second,decoding_tokens_per_second,representation_bits_per_second,payload_bits_per_second,serialized_bits_per_second,cover_tokens_per_payload_byte,process_peak_rss_start_mib,process_peak_rss_end_mib,peak_ram_mib,peak_gpu_memory_mib,peak_ram_availability,peak_gpu_memory_availability
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__8afa37bdd283a6dbbee6,revision_v1_primary_v2_payload_fidelity_v2__8afa37bdd283a6dbbee6,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_009,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.5938648890005425,,,,6.5938648890005425,26.69147805767021,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ca2c2089631f3d404535,revision_v1_primary_v2_payload_fidelity_v2__ca2c2089631f3d404535,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.4193495129875373,3.7749996408820152e-06,3.274173907993827,4.693527195981005,1.8817089330113959,3.898374968004646,8.592138167994563,19.546915282583292,13.6358003965125,16.417097002025418,,109.0864031721,149.99380436163753,0.7272727272727273,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__9cc25297bafa3d3b0d2e,revision_v1_primary_v2_payload_fidelity_v2__9cc25297bafa3d3b0d2e,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6680872199940495,,,,2.6680872199940495,23.987221827082074,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__8b1321318bbfaaa7efd1,revision_v1_primary_v2_payload_fidelity_v2__8b1321318bbfaaa7efd1,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00018965400522574782,3.1619856599718332e-06,13.2665166509978,13.266709466988686,5.7312777930055745,5.731579220009735,18.99856993998401,17.713768141415265,17.7135106926662,41.000916323302754,53.06515543675321,38.5928403176387,53.06515543675321,2.6704545454545454,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__6aba36ae8970b243603f,revision_v1_primary_v2_payload_fidelity_v2__6aba36ae8970b243603f,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,8.44517832499696,,,,8.44517832499696,27.82652905083382,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b38c303d40ed53c2b3f7,revision_v1_primary_v2_payload_fidelity_v2__b38c303d40ed53c2b3f7,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00015451901708729565,3.0579976737499237e-06,10.15189307599212,10.152050653006881,4.338886882993393,4.339078315009829,14.491407427995,17.33666801674819,17.336398922307534,40.56160945313598,69.34559568923014,50.43316050125828,69.34559568923014,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__432c115fca1e2ff84cda,revision_v1_primary_v2_payload_fidelity_v2__432c115fca1e2ff84cda,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_010,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.514938208973035,,,,6.514938208973035,27.014837954655487,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__1f39cd722f7478664920,revision_v1_primary_v2_payload_fidelity_v2__1f39cd722f7478664920,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.4403711110062432,3.1189993023872375e-06,3.53284138100571,4.9732156110112555,1.912145109003177,3.904227429011371,8.877630546019645,18.11572983267673,12.86893732463496,16.39248767231936,,102.95149859707968,141.55831057098456,0.7272727272727273,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b30f3f9a9fd5682b63d3,revision_v1_primary_v2_payload_fidelity_v2__b30f3f9a9fd5682b63d3,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.6084410490002483,,,,2.6084410490002483,24.53572796844676,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__cd964a5ff2536fccaa21,revision_v1_primary_v2_payload_fidelity_v2__cd964a5ff2536fccaa21,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001803560007829219,3.797002136707306e-06,13.423700657003792,13.423884810006712,5.611798981000902,5.612073188007344,19.036269064003136,17.506349851252768,17.506109693731982,41.87400843278035,52.443834997392834,38.140970907194784,52.443834997392834,2.6704545454545454,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__fcb03971becc40b58997,revision_v1_primary_v2_payload_fidelity_v2__fcb03971becc40b58997,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,9.056029306986602,,,,9.056029306986602,25.949562665251175,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__6855f01b4c67de7c6acb,revision_v1_primary_v2_payload_fidelity_v2__6855f01b4c67de7c6acb,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00015869000344537199,3.9000005926936865e-06,10.354800578992581,10.354963168996619,4.318658586998936,4.318853151984513,14.674076943978434,16.99694732480527,16.996680444692895,40.751559223338724,67.98672177877158,49.444888566379326,67.98672177877158,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__d62525948f311bda9c52,revision_v1_primary_v2_payload_fidelity_v2__d62525948f311bda9c52,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_011,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.447434945992427,,,,6.447434945992427,27.297677522034935,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__87b28d247deedc840bcd,revision_v1_primary_v2_payload_fidelity_v2__87b28d247deedc840bcd,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.4707797990122344,3.063993062824011e-06,3.327878796000732,4.798661659006029,1.9263560099934693,4.166224295011489,8.965065147000132,20.13294476965839,13.962226295795574,16.081707381963035,,106.69641587234827,146.70757182447886,0.7613636363636364,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__80a3099d0e0276a2ad4a,revision_v1_primary_v2_payload_fidelity_v2__80a3099d0e0276a2ad4a,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.858062315994175,,,,2.858062315994175,23.442455969226863,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__318b3d780a74121cded4,revision_v1_primary_v2_payload_fidelity_v2__318b3d780a74121cded4,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00017084198771044612,2.8850045055150986e-06,13.856895468983566,13.857069195975782,5.61074356600875,5.610983711987501,19.468314717989415,16.95906565262109,16.95885303569431,41.882139044164006,50.804393775016145,36.94865001819356,50.804393775016145,2.6704545454545454,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__45478428ec555132e10c,revision_v1_primary_v2_payload_fidelity_v2__45478428ec555132e10c,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,8.74890286900336,,,,8.74890286900336,26.860510799883905,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__9805454cabf0fd953a5b,revision_v1_primary_v2_payload_fidelity_v2__9805454cabf0fd953a5b,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001796380092855543,3.903987817466259e-06,10.652790363994427,10.65297390599153,4.300992539996514,4.301204368006438,14.954460714012384,16.52149286583784,16.52120821407557,40.918771800088656,66.08483285630228,48.061696622765304,66.08483285630228,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__e570b87071e892f1855d,revision_v1_primary_v2_payload_fidelity_v2__e570b87071e892f1855d,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_012,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.407895993004786,,,,6.407895993004786,27.46611371222806,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__b8a13d2479d2df0219d5,revision_v1_primary_v2_payload_fidelity_v2__b8a13d2479d2df0219d5,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.3858475790184457,3.4530239645391703e-06,3.21120507500018,4.59705610704259,1.8486464929883368,3.8104226419818588,8.407661247998476,19.618803075040752,13.704422685528108,16.53359900444869,,111.37562563476811,153.14148524780614,0.7159090909090909,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__03e6e9f52532492f5f62,revision_v1_primary_v2_payload_fidelity_v2__03e6e9f52532492f5f62,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.644502551993355,,,,2.644502551993355,23.82300593830484,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__7ee7e8b7489a20092e89,revision_v1_primary_v2_payload_fidelity_v2__7ee7e8b7489a20092e89,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00016374699771404266,3.2729876693338156e-06,13.684547962999204,13.684714982984588,5.610245910007507,5.610490677994676,19.295450650999555,17.17265346545621,17.17244387568146,41.8858195276415,51.44425739778616,37.41400538020812,51.44425739778616,2.6704545454545454,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__805b71d94ca3fb553764,revision_v1_primary_v2_payload_fidelity_v2__805b71d94ca3fb553764,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,8.372691984986886,,,,8.372691984986886,28.067436425629847,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__ae3f53449360ea102b4c,revision_v1_primary_v2_payload_fidelity_v2__ae3f53449360ea102b4c,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00015517600695602596,3.3479882404208183e-06,10.595386861998122,10.595545385993319,4.308803321997402,4.309009218006395,14.90480464202119,16.611002721500363,16.610754197953938,40.84465618326714,66.44301679181575,48.32219403041146,66.44301679181575,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__3ffcf14168a3ef051377,revision_v1_primary_v2_payload_fidelity_v2__3ffcf14168a3ef051377,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_013,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.569126356975175,,,,6.569126356975175,26.79199492229604,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__22db341d981aea955a23,revision_v1_primary_v2_payload_fidelity_v2__22db341d981aea955a23,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,direct_subword_calgacus,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,1.455645338020986,3.1249946914613247e-06,3.4622993759985548,4.917947839014232,1.9954547749948688,4.062062776007224,8.980210666020866,19.062476358204894,13.420231804091122,16.247902516384602,,104.10846490446446,143.14913924363861,0.75,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__2f70313bf4808067bb2b,revision_v1_primary_v2_payload_fidelity_v2__2f70313bf4808067bb2b,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,2.8025658589904197,,,,2.8025658589904197,23.54984800384868,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__0923a0d346d89c0402fd,revision_v1_primary_v2_payload_fidelity_v2__0923a0d346d89c0402fd,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,nonseg_ascii_b8,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.00022583300597034395,3.9529986679553986e-06,13.73023149400251,13.730461280007148,5.695228633005172,5.69548461100203,19.426261731015984,17.11551623165641,17.115229795096706,41.260755853162685,51.2728586202046,37.28935172378517,51.2728586202046,2.6704545454545454,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__2f6bb56c199ddef12dd5,revision_v1_primary_v2_payload_fidelity_v2__2f6bb56c199ddef12dd5,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,8.490915709000546,,,,8.490915709000546,27.676637956833694,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__0723008122508711bb49,revision_v1_primary_v2_payload_fidelity_v2__0723008122508711bb49,,,,trial,rankcloak_trial,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,primary_v2_confirmatory,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,nonseg_ascii_b16,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,0.0001232930226251483,3.621011273935437e-06,10.346621033007978,10.346747947041877,4.4802094959886745,4.480402839981252,14.827401576010743,17.01038430213319,17.010175651405348,39.282182046098434,68.04070260562139,49.48414734954283,68.04070260562139,2.0,5056.3671875,5056.3671875,5056.3671875,,recorded_process_cumulative_peak_rss,unavailable_not_recorded_by_runner_v1
2.0,b9bae0e21f3f26666914f20647966a4fe1997bc80b8a5cceb29ba8b681fc5606,revision_v1_primary_v2_payload_fidelity_v2__3ca8e32bd918109471fe,revision_v1_primary_v2_payload_fidelity_v2__3ca8e32bd918109471fe,,,,ordinary_control_generation,ordinary_control,confirmatory_primary_v2_payload_fidelity_after_manifest_freeze,ordinary_llm_control_primary_v2,llama3_8b_instruct_q4_k_m,revision_v1_ed25519_signature_base64_014,ed25519_signature_base64,ordinary_llm_control,GPU-10d1f16f-9e79-08bb-b2ba-3353c04422cf,3f59f33f69daa2d5d71531968a409162229266db785361637834e166a903522a,,,,,6.5255410709942225,,,,6.5255410709942225,26.97094357160867,,,,,,,,,,,unavailable_not_recorded_by_runner_v1,unavailable_not_recorded_by_runner_v1
